idx,name,title,cate,source
13211,장진규,"인지과학자, 컴패노이드 랩스 의장","AI/미래, 트렌드, Ai(인공지능), DX, 미래기술,경영/조직, 리더십, 조직관리, 경영전략, 창업, 스타트업,창의/마케팅, 디자인",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13211
13216,정지우,작가. 변호사,"인문학, 문화, 문학,교육, 독서법, 글쓰기,사회/환경, 사회이슈",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13216
13231,정형채,세종대학교 물리학과 교수,"인문학, 과학",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13231
13238,주단,교집합 수학 연구소 소장,"교육, 자녀교육, 공부법, 입시, 부모교육,취업, 진로",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13238
13256,팝핀현준,"공연예술가, 교수","동기부여, 열정, 프로정신, 인생스토리, 도전, 성공, 자기관리, 꿈, 마인드셋,힐링, 희망, 행복, 공연&강연",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13256
13272,안주연,정신의학과 전문의,"동기부여, 삶의자세,소통, 관계,건강, 스트레스, 심리, 정신,힐링, 마음, 자존감",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13272
12918,현병수,한양대학교 체육학 공연 컨텐츠 지도 교수,"경영/조직, 리더십,소통,교육, 성교육,힐링, 웃음, 유머, 공연&강연",https://www.hooh.kr/sub/teacher/next.asp?m_idx=12918
12943,김덕만,청렴윤리연구원 원장,"동기부여, 프로정신, 인생스토리, 삶의자세,경영/조직, 경영, 조직관리,경제, 세무/법률,교육, 인성, 법정의무교육",https://www.hooh.kr/sub/teacher/next.asp?m_idx=12943
12948,김민호,주식회사 에크네 대표,"경영/조직, 창업, 스타트업",https://www.hooh.kr/sub/teacher/next.asp?m_idx=12948
12959,이정훈,라이프케어 소함명상센터 원장/ 한국 라이프케어 요가명상 협회 대표,"동기부여, 도전, 자기관리, 자기계발, 마인드셋,소통, 가족,건강, 스트레스, 심리,힐링, 마음, 실습&체험",https://www.hooh.kr/sub/teacher/next.asp?m_idx=12959
13006,원종우,"작가,과학과 사람들 대표","인문학, 역사, 과학,창의/마케팅, 창의력",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13006
13369,현원정,이미지리더십 대표,"소통, 커뮤니케이션,퍼스널브랜딩, 이미지메이킹, 호감",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13369
13380,오지혜,위드오 에듀컨설팅 대표,"동기부여, 자기관리, 마인드셋,경영/조직, 리더십, 조직문화,소통, 커뮤니케이션, 관계,퍼스널브랜딩, 이미지메이킹, CS,힐링, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13380
13387,이동고,이모작 생활연구소 대표,"경제, 주식, 자산관리, 재무설계, 부동산, 재테크, 투자, 노후",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13387
13400,변현무,올라운드이벤트 대표,"소통, 커뮤니케이션,창의/마케팅, 콘텐츠,힐링, 웃음, 행복, 유머,취업, 진로, 직업관",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13400
13419,정경,"예술가, 방송인","인문학, 예술, 세계, 음악,경영/조직, 리더십,힐링, 공연&강연",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13419
13434,손창현,오티디코퍼레이션 대표이사,"경영/조직, 경영, 경영전략, 창업, 스타트업,창의/마케팅, 디자인",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13434
13448,조수민,"루트퍼셉션 대표, 한국ICT조명연구원 강사","AI/미래, 사물인터넷,인문학, 미술, 예술,창의/마케팅, 디자인,사회/환경",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13448
13454,김상연,광운대학교 교수,"AI/미래, Ai(인공지능), 빅데이터,인문학, 문화,교육, 공부법,창의/마케팅, 마케팅",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13454
13459,김민성,차트스쿨미디어 대표,"AI/미래, 산업,경제, 금융, 주식, 경제전망, 재테크, 투자",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13459
13498,정양현,(주)헬로마케팅 대표이사,"경영/조직, 리더십, 경영전략, 창업, 스타트업,소통, 스피치,창의/마케팅, 마케팅",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13498
13522,김원규,강사,"인문학, 역사, 세계, 영화,경영/조직, 리더십,경제, 재테크,교육, 글쓰기,창의/마케팅, 마케팅, 콘텐츠, SNS,힐링, 여행",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13522
13530,안규호,한국세일즈성공합협회 대표,"동기부여, 열정, 도전, 성공, 마인드셋,창의/마케팅, 창의력, 광고, 마케팅,세일즈, 협상, 설득, 고객관리",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13530
13535,송한영,"베다라이프 대표, 아유르베다 의사","건강, 스트레스, 식이요법, 노후, 심리, 정신,교육, 자녀교육,힐링, 마음, 실습&체험",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13535
13537,김상현,"필름 대표, 작가","동기부여, 열정, 도전, 삶의자세, 자기계발, 꿈, 비전,소통, 관계,힐링, 마음, 자존감",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13537
13540,박강균,"개그맨, 유튜브 크리에이터","동기부여, 열정, 인생스토리, 도전, 성공, 자기계발,창의/마케팅, 콘텐츠, SNS,힐링, 웃음, 유머",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13540
13549,최용덕,체육교육학자,"동기부여, 열정, 인생스토리, 성공, 자기관리, 삶의자세",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13549
13555,이은경,"작가, 전 초등교사","동기부여,소통, 관계, 가족,교육, 자녀교육, 공부법, 육아, 입시, 독서법, 부모교육, 글쓰기",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13555
13561,이윤규,변호사,"동기부여, 열정, 인생스토리, 도전, 자기계발, 마인드셋,교육, 자녀교육, 공부법, 부모교육",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13561
13573,이래학,"증권, 주식투자전문가","경제, 금융, 주식, 자산관리, 경제전망, 재테크, 투자",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13573
13578,권민창,"마인드셋 대표, 작가","동기부여, 열정, 인생스토리, 도전, 자기계발, 마인드셋",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13578
13614,이진천,"디씨에스 대표, 작가","AI/미래, 미래기술, 산업,힐링, 여행",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13614
13623,조지희,전문강사,"소통, 커뮤니케이션, 관계, 가족, 부부, 연애,퍼스널브랜딩, MBTI,교육, 성교육, 법정의무교육",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13623
13685,김소연,경희대학교 국제학과 마케팅 교수,"AI/미래, 트렌드, 빅데이터,경영/조직, 혁신, 경영전략,소통, 커뮤니케이션,퍼스널브랜딩, 이미지메이킹,창의/마케팅, 창의력, 광고, 마케팅, 콘텐츠, SNS,세일즈, 설득, 판매, 고객관리",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13685
13719,정도영,사람과 직업연구소 대표,"동기부여, 자기관리, 삶의자세, 자기계발, 마인드셋,경영/조직, 변화, 창업,경제, 노후,소통, 커뮤니케이션, 관계,퍼스널브랜딩,힐링, 행복,취업, 인생이모작",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13719
13724,박재민,"배우, 방송인","동기부여, 열정, 프로정신, 인생스토리, 도전, 성공, 삶의자세, 비전, 마인드셋",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13724
13750,이승태,법무법인 도시와사람 대표 변호사,"경제, 부동산, 세무/법률",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13750
11695,김관훈,(주) 다른 두끼떡볶이 대표,"열정, 프로정신, 도전, 성공, 비전,경영/조직, 창업,소통,세일즈, 유통, 판매,취업, 진로",https://www.hooh.kr/sub/teacher/next.asp?m_idx=11695
11752,이동영,이동영글쓰기교육그룹 대표,"동기부여, 열정, 자기계발,인문학, 문학,교육, 독서법, 글쓰기,창의/마케팅",https://www.hooh.kr/sub/teacher/next.asp?m_idx=11752
11758,이현주,빅에듀 대표,"경영/조직, 리더십, 조직문화, 조직활성화,소통, 커뮤니케이션, 스피치, 프레젠테이션,퍼스널브랜딩, CS,건강, 스트레스,힐링, 행복, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=11758
12860,국종성,서울대학교 지구환경과학부 교수,"인문학, 과학,사회/환경, ESG",https://www.hooh.kr/sub/teacher/next.asp?m_idx=12860
12615,김태은,KBSmediaedu 아유르베다  교수,"건강, 스트레스, 심리, 운동,힐링, 행복, 실습&체험",https://www.hooh.kr/sub/teacher/next.asp?m_idx=12615
13171,박주용,서울대학교 심리학과 교수,"교육, 자녀교육, 공부법, 부모교육,창의/마케팅, 상상력, 창의력",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13171
13172,박동흠,회계사,"경제, 금융, 주식, 자산관리, 재무설계, 재테크, 투자, 세무/법률",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13172
13174,박영주,변호사,"경제, 세무/법률,교육, 공부법, 성교육, 법정의무교육",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13174
13183,박선민,"대중문화평론가, 예술감독, 교수","인문학, 예술, 세계, 문화, 음악,창의/마케팅, 콘텐츠",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13183
13185,박재용,과학작가,"인문학, 역사, 과학,사회/환경, ESG",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13185
13188,썬킴,"강사, 방송인","인문학, 역사, 세계, 문화, 한국사",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13188
13190,안준헌,"크리에이터, 블루그라운드미디어 대표","동기부여, 열정, 인생스토리, 도전, 자기계발, 꿈, 비전,창의/마케팅, 창의력, 콘텐츠",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13190
13195,배소이,마인드플랫닛 대표,"동기부여, 자기계발,소통, 관계,퍼스널브랜딩, MBTI,취업, 진로, 인생이모작",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13195
13203,민정웅,인하대학교 교수,"AI/미래, 산업, 비즈니스, 융합,경영/조직, 경영전략, 창업",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13203
13205,이충민,"성교육전문가, 웹툰작가","교육, 자녀교육, 성교육, 인성, 부모교육",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13205
13023,박일,발레마스터,"동기부여, 프로정신, 인생스토리,인문학, 예술, 세계, 문화",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13023
13042,변연배,딜리버리N 대표이사,"동기부여, 열정, 프로정신, 도전, 삶의자세, 자기계발, 비전,인문학,경영/조직, 리더십, 조직문화, 조직관리, 조직활성화, CEO,취업, 인생이모작",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13042
13045,박찬준,작가,"동기부여, 인생스토리,인문학, 세계, 문학,경영/조직, 리더십, 조직문화",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13045
13049,추기옥,양지재가복지센터장,"건강, 노후,힐링, 행복,취업, 인생이모작",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13049
13057,정현우,팀빌딩전문가,"경영/조직, 리더십, 조직문화, 조직활성화,소통, 커뮤니케이션, 스피치,건강, 스트레스,힐링",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13057
13072,알파고 시나씨,방송인,"인문학, 역사, 세계, 문화,경제,사회/환경, 정치, 국제정세, 사회이슈",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13072
13080,김경수,우리글진흥원 전임교수/오지전문레이서,"동기부여, 열정, 도전, 자기관리, 삶의자세, 자기계발,경영/조직, 리더십, 혁신,퍼스널브랜딩, CS,교육, 글쓰기,취업, 인생이모작",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13080
13092,홍종선,대중문화기자,"동기부여, 인생스토리, 자기관리,인문학, 예술, 문화, 영화,경영/조직, 리더십,창의/마케팅,힐링",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13092
13105,박석재,한국천문연구원 원장,"동기부여, 프로정신, 삶의자세,AI/미래, 우주,인문학, 과학",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13105
13106,박지헌,가수,"동기부여, 도전,건강, 스트레스,교육, 자녀교육, 육아, 부모교육,힐링, 공연&강연",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13106
13112,천연진,마음아마음아 대표,"동기부여, 자기관리, 자기계발, 마인드셋,소통, 커뮤니케이션, 관계,교육, 글쓰기,힐링, 마음, 자존감",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13112
13120,윤석만,"사회학자, 중앙일보 논설위원","비전,Ai(인공지능),리더십, 조직관리,소통,글쓰기",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13120
13121,오수향,"심리소통전문가, 작가","동기부여, 열정, 도전, 자기관리, 삶의자세, 자기계발, 꿈, 비전,비즈니스,인문학,경영/조직, 경영, 리더십, 조직문화, 경영전략, CEO, 변화,소통, 커뮤니케이션, 관계, 프레젠테이션,심리,교육, 자녀교육, 공부법, 육아, 부모교육,힐링, 행복",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13121
13124,이서진,더컬쳐앤 대표,"동기부여, 인생스토리, 삶의자세, 자기계발,인문학, 음악,경영/조직, 창업,교육, 글쓰기,취업, 진로",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13124
13128,박하선우(박헌식),뮤지카필리아 대표,"동기부여, 성공, 삶의자세,융합,인문학, 예술, 문화, 문학, 영화, 음악, 뇌과학,건강, 스트레스, 심리, 정신,힐링, 행복, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13128
13147,강용철,국어강사,"교육, 자녀교육, 공부법, 독서법, 부모교육",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13147
13154,김지용,정신건강의학과 전문의,"소통, 연애,건강, 스트레스, 정신,힐링, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13154
13165,이병세,언금술사 대표,"교육, 자녀교육, 공부법, 독서법, 글쓰기",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13165
13166,권태형,학습 및 영어교육전문가,"교육, 자녀교육, 공부법, 입시, 부모교육,취업, 진로",https://www.hooh.kr/sub/teacher/next.asp?m_idx=13166
14906,노예은,노무사사무소 청송 대표노무사,"경영/조직, 경영, 조직관리, 위기관리,경제, 세무/법률",https://www.hooh.kr/sub/teacher/next.asp?m_idx=14906
14959,용진캠프,"세계여행가, 작가, 유튜버, 강연가 ( 개인 )","동기부여, 인생스토리, 도전, 삶의자세, 비전,힐링, 행복, 여행",https://www.hooh.kr/sub/teacher/next.asp?m_idx=14959
14970,이창훈,프리랜서 쇼호스트,"소통, 커뮤니케이션, 스피치,세일즈, 판매",https://www.hooh.kr/sub/teacher/next.asp?m_idx=14970
14985,조성호,디바인컬러코칭아카데미 대표,"퍼스널브랜딩, 퍼스널컬러, MBTI,건강, 심리,힐링, 마음, 실습&체험",https://www.hooh.kr/sub/teacher/next.asp?m_idx=14985
15005,박재현,"회계사, 세무사","경제, 금융, 세무/법률",https://www.hooh.kr/sub/teacher/next.asp?m_idx=15005
15046,최수하,컨설턴트,"AI/미래, 트렌드,경영/조직, 경영전략, 변화,창의/마케팅, 광고, 마케팅, 콘텐츠",https://www.hooh.kr/sub/teacher/next.asp?m_idx=15046
15048,박민수(최고민수),주식투자전문가,"동기부여, 도전,경제, 금융, 주식, 자산관리, 재무설계, 경제전망, 재테크, 투자",https://www.hooh.kr/sub/teacher/next.asp?m_idx=15048
15115,구연지,이모티콘 강사,"인문학, 미술, 예술,창의/마케팅, 상상력, 디자인,힐링, 마음",https://www.hooh.kr/sub/teacher/next.asp?m_idx=15115
15129,변기수,개그맨,"동기부여, 열정, 프로정신, 인생스토리, 도전, 삶의자세, 꿈, 마인드셋,힐링, 웃음, 유머",https://www.hooh.kr/sub/teacher/next.asp?m_idx=15129
15131,오종윤,재무설계사,"경제, 금융, 자산관리, 재무설계, 재테크, 노후, 세무/법률",https://www.hooh.kr/sub/teacher/next.asp?m_idx=15131
15134,진동섭,입시전문가,"교육, 자녀교육, 공부법, 입시, 부모교육",https://www.hooh.kr/sub/teacher/next.asp?m_idx=15134
15140,김선희,김선희부부상담센터 대표,"동기부여, 삶의자세,소통, 관계, 가족, 부부, 연애,건강, 스트레스, 심리, 정신,힐링, 마음, 자존감",https://www.hooh.kr/sub/teacher/next.asp?m_idx=15140
15143,박승오,컨텐츠랩 클루 대표,"동기부여, 인생스토리, 자기관리, 자기계발,경영/조직, 리더십, 조직문화, 조직관리, 조직활성화",https://www.hooh.kr/sub/teacher/next.asp?m_idx=15143
15144,백우진,작가,"교육, 글쓰기",https://www.hooh.kr/sub/teacher/next.asp?m_idx=15144
