goIdx,name,category,catNo,desc,source
2962,권대희,방송인,71,"강연, 행사 전문 MC 권대희",https://www.artsro.com/right/enter_view.html?GoIdx=2962&CatNo=71
2697,신서유,방송인,71,부드러운 영어진행,https://www.artsro.com/right/enter_view.html?GoIdx=2697&CatNo=71
2590,정다희,방송인,71,아나운서 정다희,https://www.artsro.com/right/enter_view.html?GoIdx=2590&CatNo=71
2088,이연화,방송인,71,완벽한 통번역 및 매끄러운 행사진행을 제공하는 영어행사 전문MC,https://www.artsro.com/right/enter_view.html?GoIdx=2088&CatNo=71
2086,이기은,방송인,71,정확한 번역으로 깔끔한 영어행사 진행이 가능한 MC,https://www.artsro.com/right/enter_view.html?GoIdx=2086&CatNo=71
2084,오진석,방송인,71,정확한 정보전달 및 멘트를 통해 높은 수준의 행사를 만들어가는 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=2084&CatNo=71
2083,박서진,방송인,71,완벽한 통역을 제공하는 영어행사 전문MC,https://www.artsro.com/right/enter_view.html?GoIdx=2083&CatNo=71
1983,MC로빈,방송인,71,유쾌한 유머와 재치있는 입담을 가지고있는 영어&이벤트MC,https://www.artsro.com/right/enter_view.html?GoIdx=1983&CatNo=71
1906,이지애,방송인,71,고급스러운 분위기를 만들어나가는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1906&CatNo=71
1905,임성미,방송인,71,"영어 동시 통번역등, 영어관련 행사 전문 MC",https://www.artsro.com/right/enter_view.html?GoIdx=1905&CatNo=71
1867,정민향,방송인,71,품격있는 진행을 보여주는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1867&CatNo=71
1864,신지예,방송인,71,"깔끔한 진행 , 자연스런 분위기로 행사을 이끌어나가는 MC",https://www.artsro.com/right/enter_view.html?GoIdx=1864&CatNo=71
1848,박세정,방송인,71,앵커 출신의 깔끔한 진행과 딕션을 통해 격식있는 행사를 만들어가는 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=1848&CatNo=71
1809,양다운,방송인,71,유창한 외국어 실력을 통해 다국적 행사의 품격을 높이는 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=1809&CatNo=71
1804,김지현,방송인,71,정확한 멘트와 딕션을 통해 깔끔한 진행이 가능한 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=1804&CatNo=71
550,이정은,방송인,71,순조로운 행사진행을 제공하는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=550&CatNo=71
547,문소리,방송인,71,수많은 행사 진행 경험과 그에 맞는 커리어로 깔끔한 행사진행을 하는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=547&CatNo=71
434,김정은,방송인,72,정확한 정보전달 및 번역을 제공하는 중국어 행사 전문MC,https://www.artsro.com/right/enter_view.html?GoIdx=434&CatNo=72
542,임정은,방송인,72,능숙한 번역 실력을 자랑하는 중국어 행사전문MC,https://www.artsro.com/right/enter_view.html?GoIdx=542&CatNo=72
688,이설혜,방송인,72,정확한 번역 및 행사진행을 제공하는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=688&CatNo=72
543,지홍염,방송인,72,많은 행사 진행 경력을 가진 중국어 행사 전문MC,https://www.artsro.com/right/enter_view.html?GoIdx=543&CatNo=72
4359,김청,방송인,72,동시·순차 통역이 가능한 통역사,https://www.artsro.com/right/enter_view.html?GoIdx=4359&CatNo=72
3566,권미란,방송인,72,대본 없이도 할 수있는 한●중 아나운서!,https://www.artsro.com/right/enter_view.html?GoIdx=3566&CatNo=72
3565,정윤주,방송인,72,먼저 다가가는 적극적인 MC,https://www.artsro.com/right/enter_view.html?GoIdx=3565&CatNo=72
2420,강리즈,방송인,72,한국에서 활동하고 있는 중국 묘족 출신 방송인 강리즈입니다.,https://www.artsro.com/right/enter_view.html?GoIdx=2420&CatNo=72
2090,성혜영,방송인,72,정확한 번역으로 깔끔한 중국어행사 진행이 가능한 MC,https://www.artsro.com/right/enter_view.html?GoIdx=2090&CatNo=72
2089,마국진,방송인,72,정확한 번역으로 깔끔한 중국어행사 진행이 가능한 MC,https://www.artsro.com/right/enter_view.html?GoIdx=2089&CatNo=72
2007,김혜원,방송인,72,다채로운 색을 지닌 배우 김혜원입니다.,https://www.artsro.com/right/enter_view.html?GoIdx=2007&CatNo=72
1944,홍지연,방송인,72,능숙한 번역 실력을 자랑하는 중국어 행사전문MC,https://www.artsro.com/right/enter_view.html?GoIdx=1944&CatNo=72
1935,설예임,방송인,72,빛나는 비쥬얼을 행사장의 분위기를 밝게 만들어가는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1935&CatNo=72
1923,김솔,방송인,72,한/중 자유로운 통역이 가능한 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1923&CatNo=72
1845,박서진,방송인,72,정확한 정보전달 및 멘트를 통해 높은 수준의 행사를 만들어가는 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=1845&CatNo=72
4690,박소윤,방송인,73,"무대의 흐름을 읽고, 사람의 마음을 여는 소통으로 행사의 품격을 완성합니다.",https://www.artsro.com/right/enter_view.html?GoIdx=4690&CatNo=73
4553,정모경,방송인,73,경력을 바탕으로 한일 양국의 이해도를 갖춘 안정적인 진행,https://www.artsro.com/right/enter_view.html?GoIdx=4553&CatNo=73
3929,김효정,방송인,73,통역 가능한 일본어MC 김효정입니다.,https://www.artsro.com/right/enter_view.html?GoIdx=3929&CatNo=73
3668,양미선,방송인,73,전문적이고 노련한 오랜 경력을 갖춘 한/일 MC!,https://www.artsro.com/right/enter_view.html?GoIdx=3668&CatNo=73
2251,김은비,방송인,73,다재다능한 은비타민,https://www.artsro.com/right/enter_view.html?GoIdx=2251&CatNo=73
2165,함채원,방송인,73,수 많은 전문 통역 경험이 있는 준비된 한/일 MC,https://www.artsro.com/right/enter_view.html?GoIdx=2165&CatNo=73
2159,윤지우,방송인,73,다양한 경력의 한/일 아나운서,https://www.artsro.com/right/enter_view.html?GoIdx=2159&CatNo=73
1950,김소희,방송인,73,빛나는 비쥬얼로 행사의 분위기를 밝히는 MC,https://www.artsro.com/right/enter_view.html?GoIdx=1950&CatNo=73
558,김아미,방송인,73,정확한 번역으로 깔끔한 일본어행사 진행이 가능한 MC,https://www.artsro.com/right/enter_view.html?GoIdx=558&CatNo=73
4008,모모랜드(MOMOLAND),가수,74,"Get your ticket! 안녕하세요, 모모랜드입니다!",https://www.artsro.com/right/enter_view.html?GoIdx=4008&CatNo=74
3043,슈퍼주니어-D&E (SUPER JUNIOR-D&E),가수,74,슈퍼주니어 유닛 그룹 슈퍼주니어-D&E,https://www.artsro.com/right/enter_view.html?GoIdx=3043&CatNo=74
348,트와이스(TWICE),가수,74,예쁨과 귀여움의 결정체 사랑스러운 국민 걸그룹 '트와이스',https://www.artsro.com/right/enter_view.html?GoIdx=348&CatNo=74
537,슈퍼주니어 (SUPER JUNIOR),가수,74,우린 슈퍼주니~~~어 에요. 그룹이 아닌 하나의 브랜드가 되어버렸다~ 한류제왕 '슈퍼주니어',https://www.artsro.com/right/enter_view.html?GoIdx=537&CatNo=74
346,청하 (CHUNGHA),가수,74,고혹적인 매력으로 사로 잡는다 글리터 여신 '청하',https://www.artsro.com/right/enter_view.html?GoIdx=346&CatNo=74
4589,도드리 (dodree),가수,74,전세계 첫 K팝 X 국악 크로스오버 장르 여성 듀오,https://www.artsro.com/right/enter_view.html?GoIdx=4589&CatNo=74
202,온앤오프(ONF),가수,74,다양한 퍼포먼스와 매력으로 K-POP팬들의 눈과 귀를 사로잡는다!,https://www.artsro.com/right/enter_view.html?GoIdx=202&CatNo=74
404,원어스(ONEUS),가수,74,아름다운 빛깔을 보여주는 무지개 처럼 매력적으로 다가온 '원어스',https://www.artsro.com/right/enter_view.html?GoIdx=404&CatNo=74
341,에이핑크(Apink),가수,74,사랑스러운 요정들 마법에 걸린다 '에이핑크' 가 돌아왔다,https://www.artsro.com/right/enter_view.html?GoIdx=341&CatNo=74
333,아이콘(iKON),가수,74,사랑을했다~♬ 쉬지 않고 보여준다 '아이콘' 세상을...,https://www.artsro.com/right/enter_view.html?GoIdx=333&CatNo=74
365,드림캐쳐(Dreamcatcher),가수,74,모두의 꿈속에 깃든 매력적인 일곱악몽 '드림캐쳐',https://www.artsro.com/right/enter_view.html?GoIdx=365&CatNo=74
331,스트레이 키즈(Stray Kids),가수,74,길은 다 찾았다 세계로 질주하는 '스트레이키즈',https://www.artsro.com/right/enter_view.html?GoIdx=331&CatNo=74
263,엔플라잉(N.Flying),가수,74,새로운 트렌드로 역주행하며 날고 있는 '엔플라잉',https://www.artsro.com/right/enter_view.html?GoIdx=263&CatNo=74
393,카드(KARD),가수,74,남녀의 엇갈림. 오해. 고독의 감정을 담아낸 히든'카드',https://www.artsro.com/right/enter_view.html?GoIdx=393&CatNo=74
655,에스에프나인(SF9),가수,74,흐트러짐 없는 가창력은 기본 섹시미와 칼군무로 믿보믿듣 비타민 'SF9',https://www.artsro.com/right/enter_view.html?GoIdx=655&CatNo=74
141,데이식스(DAY6),가수,74,밴드형 아이돌을 지향하고 있는 데이식스,https://www.artsro.com/right/enter_view.html?GoIdx=141&CatNo=74
1544,정은지 (JEONG EUNJI),가수,74,걸그룹 에이핑크 메인보컬 겸 멀티 엔터테이너,https://www.artsro.com/right/enter_view.html?GoIdx=1544&CatNo=74
4841,시크릿,가수,74,"'Magic', 'Shy Boy', '별빛달빛' 등 수많은 히트곡을 보유한 대한민국 대표 걸그룹.",https://www.artsro.com/right/enter_view.html?GoIdx=4841&CatNo=74
4835,텐(TEN),가수,74,"독보적인 퍼포먼스와 예술적 감각을 겸비한 글로벌 아티스트, 텐",https://www.artsro.com/right/enter_view.html?GoIdx=4835&CatNo=74
4787,키노(KINO),가수,74,안녕하세요! 펜타곤의 춤추고 노래하는 키노입니다!,https://www.artsro.com/right/enter_view.html?GoIdx=4787&CatNo=74
4677,롱샷(LNGSHOT),가수,74,"It’s LNGSHOT 4SHO! 안녕하세요, LNGSHOT입니다!",https://www.artsro.com/right/enter_view.html?GoIdx=4677&CatNo=74
4669,킥플립(KickFlip),가수,74,"Flip it!  Kick it! 안녕하세요, KickFlip입니다!",https://www.artsro.com/right/enter_view.html?GoIdx=4669&CatNo=74
4646,인어미닛(In A Minute),가수,74,"단 한 순간에 리스너들의마음을 사로잡겠다는 의미를 담고 있으며, 탄탄한 실력과 개성으로새로운 음악적 도전하는 그룹",https://www.artsro.com/right/enter_view.html?GoIdx=4646&CatNo=74
4639,유주(YUJU),가수,74,여자친구 멤버에서 솔로 가수 유주여자친구의 메인보컬로 데뷔해 독보적인 가창력과 감성을 인정받은 아티스트.,https://www.artsro.com/right/enter_view.html?GoIdx=4639&CatNo=74
4618,다영,가수,74,걸그룹 우주소녀의 멤버이자 솔로 가수 다영,https://www.artsro.com/right/enter_view.html?GoIdx=4618&CatNo=74
4596,알파드라이브원(ALPHA DRIVE ONE),가수,74,"둘, 셋! ONE DESTINY! DRIVE TO THE TOP! 안녕하세요 ALPHA DRIVE ONE 입니다!",https://www.artsro.com/right/enter_view.html?GoIdx=4596&CatNo=74
4590,영빈 (YOUNGBIN),가수,74,JYP가 인정한 새로운 딴따라의 등장,https://www.artsro.com/right/enter_view.html?GoIdx=4590&CatNo=74
4577,지디 (G-Dragon),가수,74,GD | PEACEMINUSONE,https://www.artsro.com/right/enter_view.html?GoIdx=4577&CatNo=74
4576,ROCKY(라키),가수,74,WONIJIN ENT 소속 ROCKY(라키),https://www.artsro.com/right/enter_view.html?GoIdx=4576&CatNo=74
4566,투에이엠 (2AM),가수,74,하루를 돌아 보고 그 날의 감정을 다시 생각하는 시간인 새벽 2시,https://www.artsro.com/right/enter_view.html?GoIdx=4566&CatNo=74
4558,경리,가수,74,걸그룹 나인뮤지스 출신의 가수 겸 배우!,https://www.artsro.com/right/enter_view.html?GoIdx=4558&CatNo=74
4542,강승윤,가수,74,YG엔터테인먼트 소속 4인조 보이그룹 WINNER의 멤버,https://www.artsro.com/right/enter_view.html?GoIdx=4542&CatNo=74
4540,아이덴티티 (idntt),가수,74,K-POP 루키,https://www.artsro.com/right/enter_view.html?GoIdx=4540&CatNo=74
4535,윤산하,가수,74,가수이자 배우,https://www.artsro.com/right/enter_view.html?GoIdx=4535&CatNo=74
4523,올데이프로젝트(ALLDAY PROJECT),가수,74,소속 5인조 다국적 혼성그룹,https://www.artsro.com/right/enter_view.html?GoIdx=4523&CatNo=74
4509,코르티스(CORTIS),가수,74,2025년 8월 18일에 데뷔한 빅히트 뮤직 소속 5인조 다국적 보이그룹,https://www.artsro.com/right/enter_view.html?GoIdx=4509&CatNo=74
4400,예지,가수,74,JYP엔터테인먼트 소속 5인조 걸그룹 ITZY의 멤버,https://www.artsro.com/right/enter_view.html?GoIdx=4400&CatNo=74
4384,아홉(AHOF),가수,74,9명의 완성형 아이돌,https://www.artsro.com/right/enter_view.html?GoIdx=4384&CatNo=74
4349,ARISE (어라이즈),가수,74,"깨어나다. 떠오르다 어떤 콘셉트든 시작, 변화 성장의 느낌을 줄 수 있음 어둡고 강한 컨셉부터 청량하고 밝은 분위기까지 되는 그룹",https://www.artsro.com/right/enter_view.html?GoIdx=4349&CatNo=74
4337,버비(Burvey),가수,74,키즈 아이돌 그룹에서 프로 아이돌로!,https://www.artsro.com/right/enter_view.html?GoIdx=4337&CatNo=74
4319,이치카,가수,74,"와세다 대학교 출신, 6개국어 구사",https://www.artsro.com/right/enter_view.html?GoIdx=4319&CatNo=74
4295,코쿤 (KOKOON),가수,74,신개념 개그아이돌 그룹 KOKOON입니다!,https://www.artsro.com/right/enter_view.html?GoIdx=4295&CatNo=74
4285,아르비,가수,74,팬들에게 따뜻한 위로와 에너지를 전해주는 존재,https://www.artsro.com/right/enter_view.html?GoIdx=4285&CatNo=74
4213,레인보우 18,가수,74,아이돌 그룹 레인보우의 유닛 팀,https://www.artsro.com/right/enter_view.html?GoIdx=4213&CatNo=74
4197,앳하트(AtHeart),가수,74,2025년 8월 13일 데뷔 이탄콘텐츠 소속 7인조 다국적 걸그룹,https://www.artsro.com/right/enter_view.html?GoIdx=4197&CatNo=74
4194,인피니트,가수,74,"믿고보는 15년차 실력파 아이돌, 인피니트!",https://www.artsro.com/right/enter_view.html?GoIdx=4194&CatNo=74
4178,위나(We;Na),가수,74,위나(We;Na) = 나라는 개인들이 모여 우리가 된다,https://www.artsro.com/right/enter_view.html?GoIdx=4178&CatNo=74
4175,유스피어(USPEER),가수,74,청춘의 다채로운 감정을 공유하는 아이돌 유스피어,https://www.artsro.com/right/enter_view.html?GoIdx=4175&CatNo=74
4145,유아유,가수,74,"2025년 5월 28일에 데뷔한 지유, 수아, 유현으로 이루어진 드림캐쳐의 첫 유닛이다.",https://www.artsro.com/right/enter_view.html?GoIdx=4145&CatNo=74
4135,DOHA(도하),가수,74,"본명 김준우, 떠오르는 신예 아티스트",https://www.artsro.com/right/enter_view.html?GoIdx=4135&CatNo=74
4118,대성(D-LITE),가수,74,"눈을 땔 수 없는 포퍼먼스와 입담, 그룹 빅뱅 멤버이자 솔로 가수 빅뱅",https://www.artsro.com/right/enter_view.html?GoIdx=4118&CatNo=74
4113,하츠투하츠(Hearts2Hearts),가수,74,"(둘~ 셋!) 안녕하세요, Hearts2Hearts입니다!",https://www.artsro.com/right/enter_view.html?GoIdx=4113&CatNo=74
4085,크레이즈엔젤,가수,74,"대유행, 열광, 열정을 의미하는 ‘크레이즈’와 순수의 대명사 ‘엔젤’이 만나다!",https://www.artsro.com/right/enter_view.html?GoIdx=4085&CatNo=74
4076,배드빌런(BADVILLAIN),가수,74,안녕하세요 BADVILLAIN입니다,https://www.artsro.com/right/enter_view.html?GoIdx=4076&CatNo=74
4049,첸(CHEN),가수,74,대한민국의 최고 보이 그룹 EXO의 메인보컬!,https://www.artsro.com/right/enter_view.html?GoIdx=4049&CatNo=74
4047,오드유스(ODD YOUTH),가수,74,독특한 청춘을 대표하는 'ODD YOUTH',https://www.artsro.com/right/enter_view.html?GoIdx=4047&CatNo=74
4037,2NE1 (투애니원),가수,74,언제나 21살처럼 도전적이고 씩씩한 음악을 선보이는 그룹!,https://www.artsro.com/right/enter_view.html?GoIdx=4037&CatNo=74
3979,차오루,가수,74,피에스타 출신 묘족 차오루,https://www.artsro.com/right/enter_view.html?GoIdx=3979&CatNo=74
3969,채린,가수,74,원츄에서 채린으로 솔로 아티스트로 빛나다!,https://www.artsro.com/right/enter_view.html?GoIdx=3969&CatNo=74
3968,일레븐 (E11iVYN),가수,74,빛나는 에너지로 세상을 연결하는 팀!,https://www.artsro.com/right/enter_view.html?GoIdx=3968&CatNo=74
3952,엠프리즘(Mprism),가수,74,7가지의 빛을 낸다는 뜻을 가진 팀!,https://www.artsro.com/right/enter_view.html?GoIdx=3952&CatNo=74
3921,츄 (CHUU),가수,74,"상큼하고 발랄한, '인간 비타민'",https://www.artsro.com/right/enter_view.html?GoIdx=3921&CatNo=74
